newTime, 1.325320, absoluteTime, 1.325320, accumulator, 0.025320, discrete time, 130, input jump, 0
newTime, 1.325320, absoluteTime, 1.325320, accumulator, 0.015320, discrete time, 131, input jump, 0
newTime, 1.325320, absoluteTime, 1.325320, accumulator, 0.015320, discrete time, 131, input jump, 0
newTime, 1.325320, absoluteTime, 1.325320, accumulator, 0.005320, discrete time, 132, input jump, 0
newTime, 1.341832, absoluteTime, 1.341832, accumulator, 0.021832, discrete time, 132, input jump, 0
newTime, 1.341832, absoluteTime, 1.341832, accumulator, 0.011832, discrete time, 133, input jump, 0
newTime, 1.341832, absoluteTime, 1.341832, accumulator, 0.011832, discrete time, 133, input jump, 0
newTime, 1.341832, absoluteTime, 1.341832, accumulator, 0.001832, discrete time, 134, input jump, 0
newTime, 1.358390, absoluteTime, 1.358390, accumulator, 0.018390, discrete time, 134, input jump, 0
newTime, 1.358390, absoluteTime, 1.358390, accumulator, 0.008390, discrete time, 135, input jump, 0
newTime, 1.375178, absoluteTime, 1.375178, accumulator, 0.025178, discrete time, 135, input jump, 0
newTime, 1.375178, absoluteTime, 1.375178, accumulator, 0.015178, discrete time, 136, input jump, 0
newTime, 1.375178, absoluteTime, 1.375178, accumulator, 0.015178, discrete time, 136, input jump, 0
newTime, 1.375178, absoluteTime, 1.375178, accumulator, 0.005178, discrete time, 137, input jump, 0
newTime, 1.392073, absoluteTime, 1.392073, accumulator, 0.022073, discrete time, 137, input jump, 0
newTime, 1.392073, absoluteTime, 1.392073, accumulator, 0.012073, discrete time, 138, input jump, 0
newTime, 1.392073, absoluteTime, 1.392073, accumulator, 0.012073, discrete time, 138, input jump, 0
newTime, 1.392073, absoluteTime, 1.392073, accumulator, 0.002073, discrete time, 139, input jump, 0
newTime, 1.408441, absoluteTime, 1.408441, accumulator, 0.018441, discrete time, 139, input jump, 0
newTime, 1.408441, absoluteTime, 1.408441, accumulator, 0.008441, discrete time, 140, input jump, 0
newTime, 1.425127, absoluteTime, 1.425127, accumulator, 0.025127, discrete time, 140, input jump, 0
newTime, 1.425127, absoluteTime, 1.425127, accumulator, 0.015127, discrete time, 141, input jump, 0
newTime, 1.425127, absoluteTime, 1.425127, accumulator, 0.015127, discrete time, 141, input jump, 0
newTime, 1.425127, absoluteTime, 1.425127, accumulator, 0.005127, discrete time, 142, input jump, 0
newTime, 1.441812, absoluteTime, 1.441812, accumulator, 0.021812, discrete time, 142, input jump, 0
